id,user_name,station,opened_at,closed_at,expected_cash_usd,counted_cash_usd,difference_usd,status,note
1075,Unknown,Main Station,,,22302.87,3191.76,-19111.11,open,Closing Day
1076,Unknown,Main Station,2025-12-23T00:00:00,,22302.87,3191.76,-19111.11,open,Opening Day
1077,Unknown,Main Station,,2025-12-23T00:00:00,22288.77,3243.36,-19045.41,closed,Closing Shift
1078,Unknown,Main Station,,2025-12-23T00:00:00,22216.28,3383.75,-18832.53,closed,Closing Shift
1079,Unknown,Main Station,,,22881.28,2718.75,-20162.53,open,
1080,Unknown,Main Station,,2025-12-23T00:00:00,22664.78,2951.55,-19713.23,closed,Closing Shift
1081,Unknown,Main Station,,,23952.78,1663.55,-22289.23,open,
1082,Unknown,Main Station,,2025-12-23T00:00:00,22664.78,3033.55,-19631.23,closed,Closing Shift
1083,Unknown,Main Station,,,22664.78,3033.55,-19631.23,open,Closing Day
1084,Unknown,Main Station,2025-12-24T00:00:00,,22664.78,3033.55,-19631.23,open,Opening Day
1085,Unknown,Main Station,,2025-12-24T00:00:00,21928.73,4010.15,-17918.579999999998,closed,Closing Shift
1086,Unknown,Main Station,,2025-12-24T00:00:00,20198.98,5895.15,-14303.83,closed,Closing Shift
1087,Unknown,Main Station,,2025-12-24T00:00:00,19909.46,6257.95,-13651.509999999998,closed,Closing Shift
1088,Unknown,Main Station,,,19909.46,6257.95,-13651.509999999998,open,Closing Day
1089,Unknown,Main Station,2025-12-26T00:00:00,,19909.46,6257.95,-13651.509999999998,open,Opening Day
1090,Unknown,Main Station,,2025-12-26T00:00:00,19840.71,6381.95,-13458.759999999998,closed,Closing Shift
1091,Unknown,Main Station,,2025-12-26T00:00:00,19831.46,6398.35,-13433.109999999999,closed,Closing Shift
1092,Unknown,Main Station,,2025-12-26T00:00:00,19793.71,6488.2,-13305.509999999998,closed,Closing Shift
1093,Unknown,Main Station,,,20908.71,5373.2,-15535.509999999998,open,
1094,Unknown,Main Station,,2025-12-26T00:00:00,19842.91,6561.8,-13281.11,closed,Closing Shift
1095,Unknown,Main Station,,,19842.91,6541.8,-13301.11,open,Closing Day
1096,Unknown,Main Station,2025-12-27T00:00:00,,19842.91,6541.8,-13301.11,open,Opening Day
1097,Unknown,Main Station,,,19987.91,6381.8,-13606.11,open,Return Item
1098,Unknown,Main Station,,2025-12-27T00:00:00,19857.91,6571.8,-13286.11,closed,Closing Shift
1099,Unknown,Main Station,,2025-12-27T00:00:00,19838.41,6606.8,-13231.61,closed,Closing Shift
1100,Unknown,Main Station,,2025-12-27T00:00:00,19695.42,6823.64,-12871.779999999999,closed,Closing Shift
1101,Unknown,Main Station,,,19695.42,6823.64,-12871.779999999999,open,Closing Day
1102,Unknown,Main Station,2025-12-28T00:00:00,,19695.42,6823.64,-12871.779999999999,open,Opening Day
1103,Unknown,Main Station,,2025-12-28T00:00:00,19662.84,6880.64,-12782.2,closed,Closing Shift
1104,Unknown,Main Station,,,19662.84,6880.64,-12782.2,open,Closing Day
1105,Unknown,Main Station,2025-12-29T00:00:00,,19662.84,6880.64,-12782.2,open,Opening Day
1106,Unknown,Main Station,,2025-12-29T00:00:00,19531.93,7075.2,-12456.73,closed,Closing Shift
1107,Unknown,Main Station,,2025-12-29T00:00:00,19480.18,7145.0,-12335.18,closed,Closing Shift
1108,Unknown,Main Station,,,19480.18,7145.0,-12335.18,open,Closing Day
1109,Unknown,Main Station,2025-12-30T00:00:00,,19480.18,7145.0,-12335.18,open,Opening Day
1110,Unknown,Main Station,,2025-12-30T00:00:00,19431.13,7251.65,-12179.480000000001,closed,Closing Shift
1111,Unknown,Main Station,,2025-12-30T00:00:00,19307.02,7400.01,-11907.01,closed,Closing Shift
1112,Unknown,Main Station,,,19307.02,7400.01,-11907.01,open,Closing Day
1113,Unknown,Main Station,2025-12-31T00:00:00,,19307.02,7400.01,-11907.01,open,Opening Day
1114,Unknown,Main Station,,2025-12-31T00:00:00,19224.52,7525.01,-11699.51,closed,Closing Shift
1115,Unknown,Main Station,,,20239.52,6510.01,-13729.51,open,
1116,Unknown,Main Station,,2025-12-31T00:00:00,19224.52,7560.01,-11664.51,closed,Closing Shift
1117,Unknown,Main Station,,,19240.06,7544.47,-11695.59,open,
1118,Unknown,Main Station,,2025-12-31T00:00:00,19215.76,7604.87,-11610.89,closed,Closing Shift
1119,Unknown,Main Station,,,19215.76,7604.87,-11610.89,open,Closing Day
1120,Unknown,Main Station,2026-01-02T00:00:00,,19215.76,7604.87,-11610.89,open,Opening Day
1121,Unknown,Main Station,,2026-01-02T00:00:00,18570.69,7622.47,-10948.219999999998,closed,Closing Shift
1123,Unknown,Main Station,,2026-01-02T00:00:00,18471.69,7774.47,-10697.219999999998,closed,Closing Shift
1124,Unknown,Main Station,,,19108.26,7774.47,-11333.789999999997,open,Closing Day
1125,Unknown,Main Station,2026-01-03T00:00:00,,19108.26,7774.47,-11333.789999999997,open,Opening Day
1126,Unknown,Main Station,,2026-01-03T00:00:00,19087.26,7831.27,-11255.989999999998,closed,Closing Shift
1127,Unknown,Main Station,,2026-01-03T00:00:00,18954.71,8010.27,-10944.439999999999,closed,Closing Shift
1128,Unknown,Main Station,,2026-01-03T00:00:00,18922.46,8055.27,-10867.189999999999,closed,Closing Shift
1129,Unknown,Main Station,,,18922.46,8055.27,-10867.189999999999,open,Closing Day
1132,Unknown,Main Station,,,18939.06,4026.7,-14912.36,open,Closing Month
1133,Unknown,Main Station,2026-01-05T00:00:00,,18285.89,4026.7,-14259.189999999999,open,Opening Month
1134,Unknown,Main Station,2026-01-05T00:00:00,,18285.89,4026.7,-14259.189999999999,open,Opening Day
1135,Unknown,Main Station,,2026-01-05T00:00:00,18194.25,4166.39,-14027.86,closed,Closing Shift
1136,Unknown,Main Station,,2026-01-05T00:00:00,17999.0,4485.19,-13513.810000000001,closed,Closing Shift
1137,Unknown,Main Station,,2026-01-05T00:00:00,17991.5,4505.19,-13486.310000000001,closed,Closing Shift
1138,Unknown,Main Station,,,17991.5,4505.19,-13486.310000000001,open,Closing Day
1139,Unknown,Main Station,2026-01-06T00:00:00,,17991.5,4505.19,-13486.310000000001,open,Opening Day
1140,Unknown,Main Station,,2026-01-06T00:00:00,17973.0,4544.99,-13428.01,closed,Closing Shift
1141,Unknown,Main Station,,,17973.0,4544.99,-13428.01,open,Closing Day
1142,Unknown,Main Station,2026-01-07T00:00:00,,17973.0,4544.99,-13428.01,open,Opening Day
1143,Unknown,Main Station,,2026-01-07T00:00:00,17957.08,4578.31,-13378.77,closed,Closing Shift
1144,Unknown,Main Station,,2026-01-07T00:00:00,17947.81,4598.31,-13349.5,closed,Closing Shift
1145,Unknown,Main Station,,,17947.81,4598.31,-13349.5,open,Closing Day
1146,Unknown,Main Station,2026-01-08T00:00:00,,17947.81,4598.31,-13349.5,open,Opening Day
1147,Unknown,Main Station,,2026-01-08T00:00:00,17904.31,4668.31,-13236.0,closed,Closing Shift
1148,Unknown,Main Station,,2026-01-08T00:00:00,17901.56,4678.31,-13223.25,closed,Closing Shift
1149,Unknown,Main Station,,,18225.56,4354.31,-13871.25,open,
1150,Unknown,Main Station,,2026-01-08T00:00:00,18219.76,4369.11,-13850.649999999998,closed,Closing Shift
1151,Unknown,Main Station,,,18219.76,4369.11,-13850.649999999998,open,Closing Day
1152,Unknown,Main Station,2026-01-09T00:00:00,,18219.76,4369.11,-13850.649999999998,open,Opening Day
1153,Unknown,Main Station,,2026-01-09T00:00:00,18165.06,4498.71,-13666.350000000002,closed,Closing Shift
1154,Unknown,Main Station,,2026-01-09T00:00:00,17922.96,4834.71,-13088.25,closed,Closing Shift
1155,Unknown,Main Station,,2026-01-09T00:00:00,17914.46,4859.71,-13054.75,closed,Closing Shift
1156,Unknown,Main Station,,2026-01-09T00:00:00,17880.11,4930.71,-12949.400000000001,closed,Closing Shift
1157,Unknown,Main Station,,,17880.11,4930.71,-12949.400000000001,open,Closing Day
1158,Unknown,Main Station,2026-01-10T00:00:00,,17880.11,4930.71,-12949.400000000001,open,Opening Day
1159,Unknown,Main Station,,2026-01-10T00:00:00,17853.81,4980.51,-12873.300000000001,closed,Closing Shift
1160,Unknown,Main Station,,2026-01-10T00:00:00,17818.81,5076.41,-12742.400000000001,closed,Closing Shift
1161,Unknown,Main Station,,2026-01-10T00:00:00,17809.81,5101.41,-12708.400000000001,closed,Closing Shift
1162,Unknown,Main Station,,2026-01-10T00:00:00,17801.31,5129.41,-12671.900000000001,closed,Closing Shift
1163,Unknown,Main Station,,,17801.31,5129.41,-12671.900000000001,open,Closing Day
1164,Unknown,Main Station,2026-01-12T00:00:00,,17801.31,5129.41,-12671.900000000001,open,Opening Day
1165,Unknown,Main Station,,2026-01-12T00:00:00,17785.56,5158.61,-12626.95,closed,Closing Shift
1166,Unknown,Main Station,,2026-01-12T00:00:00,17781.69,5163.43,-12618.259999999998,closed,Closing Shift
1167,Unknown,Main Station,,2026-01-12T00:00:00,17768.3,5197.66,-12570.64,closed,Closing Shift
1168,Unknown,Main Station,,2026-01-12T00:00:00,17760.8,5212.66,-12548.14,closed,Closing Shift
1169,Unknown,Main Station,,,17760.8,5212.66,-12548.14,open,Closing Day
1170,Unknown,Main Station,2026-01-13T00:00:00,,17760.8,5212.66,-12548.14,open,Opening Day
1171,Unknown,Main Station,,2026-01-13T00:00:00,17760.1,5222.66,-12537.439999999999,closed,Closing Shift
1172,Unknown,Main Station,,2026-01-13T00:00:00,17750.25,5249.66,-12500.59,closed,Closing Shift
1173,Unknown,Main Station,,2026-01-13T00:00:00,17748.75,5254.66,-12494.09,closed,Closing Shift
1174,Unknown,Main Station,,2026-01-13T00:00:00,17746.45,5257.46,-12488.990000000002,closed,Closing Shift
1175,Unknown,Main Station,,,17905.79,5098.12,-12807.670000000002,open,
1176,Unknown,Main Station,,,17905.79,5098.12,-12807.670000000002,open,Closing Day
1177,Unknown,Main Station,2026-01-14T00:00:00,,17905.79,5098.12,-12807.670000000002,open,Opening Day
1178,Unknown,Main Station,,2026-01-14T00:00:00,17893.82,5110.59,-12783.23,closed,Closing Shift
1179,Unknown,Main Station,,2026-01-14T00:00:00,17856.95,5153.65,-12703.300000000001,closed,Closing Shift
1180,Unknown,Main Station,,2026-01-14T00:00:00,17847.5,5174.09,-12673.41,closed,Closing Shift
1181,Unknown,Main Station,,2026-01-14T00:00:00,17823.5,5224.09,-12599.41,closed,Closing Shift
1182,Unknown,Main Station,,,17828.5,5212.09,-12616.41,open,Return Item
1183,Unknown,Main Station,,,17830.0,5204.09,-12625.91,open,Return Item
1184,Unknown,Main Station,,2026-01-14T00:00:00,17825.0,5224.09,-12600.91,closed,Closing Shift
1185,Unknown,Main Station,,,17825.0,5224.09,-12600.91,open,Closing Day
1186,Unknown,Main Station,2026-01-15T00:00:00,,17825.0,5224.09,-12600.91,open,Opening Day
1187,Unknown,Main Station,,2026-01-15T00:00:00,17791.87,5279.55,-12512.32,closed,Closing Shift
1188,Unknown,Main Station,,2026-01-15T00:00:00,17789.57,5282.35,-12507.22,closed,Closing Shift
1189,Unknown,Main Station,,2026-01-15T00:00:00,17783.82,5294.35,-12489.47,closed,Closing Shift
1190,Unknown,Main Station,,2026-01-15T00:00:00,17779.82,5309.35,-12470.47,closed,Closing Shift
1191,Unknown,Main Station,,2026-01-15T00:00:00,17771.82,5336.35,-12435.47,closed,Closing Shift
1192,Unknown,Main Station,,,17771.82,5336.35,-12435.47,open,Closing Day
1193,Unknown,Main Station,2026-01-16T00:00:00,,17771.82,5336.35,-12435.47,open,Opening Day
1194,Unknown,Main Station,,2026-01-16T00:00:00,17416.2,5816.75,-11599.45,closed,Closing Shift
1195,Unknown,Main Station,,2026-01-16T00:00:00,17409.2,5823.75,-11585.45,closed,Closing Shift
1196,Unknown,Main Station,,2026-01-16T00:00:00,17397.3,5847.15,-11550.15,closed,Closing Shift
1197,Unknown,Main Station,,,17397.3,5847.15,-11550.15,open,Closing Day
1198,Unknown,Main Station,2026-01-17T00:00:00,,17397.3,5847.15,-11550.15,open,Opening Day
1199,Unknown,Main Station,,2026-01-17T00:00:00,17396.36,5848.38,-11547.98,closed,Closing Shift
1200,Unknown,Main Station,,2026-01-17T00:00:00,17357.06,5931.18,-11425.880000000001,closed,Closing Shift
1201,Unknown,Main Station,,2026-01-17T00:00:00,17349.21,5944.78,-11404.43,closed,Closing Shift
1202,Unknown,Main Station,,2026-01-17T00:00:00,17192.21,6110.78,-11081.43,closed,Closing Shift
1203,Unknown,Main Station,,2026-01-17T00:00:00,17184.46,6125.78,-11058.68,closed,Closing Shift
1204,Unknown,Main Station,,,17184.46,6125.78,-11058.68,open,Closing Day
1205,Unknown,Main Station,2026-01-19T00:00:00,,17184.46,6125.78,-11058.68,open,Opening Day
1206,Unknown,Main Station,,2026-01-19T00:00:00,17157.92,6184.47,-10973.449999999997,closed,Closing Shift
1207,Unknown,Main Station,,2026-01-19T00:00:00,17157.12,6189.47,-10967.649999999998,closed,Closing Shift
1208,Unknown,Main Station,,2026-01-19T00:00:00,17151.32,6197.27,-10954.05,closed,Closing Shift
1209,Unknown,Main Station,,2026-01-19T00:00:00,17141.32,6222.27,-10919.05,closed,Closing Shift
1210,Unknown,Main Station,,2026-01-19T00:00:00,17124.22,6255.87,-10868.350000000002,closed,Closing Shift
1211,Unknown,Main Station,,,17134.22,6235.87,-10898.350000000002,open,Return Item
1212,Unknown,Main Station,,,17139.22,6220.87,-10918.350000000002,open,Return Item
1213,Unknown,Main Station,,,17139.22,6220.87,-10918.350000000002,open,Closing Day
1214,Unknown,Main Station,2026-01-20T00:00:00,,17139.22,6220.87,-10918.350000000002,open,Opening Day
1215,Unknown,Main Station,,,17224.22,6135.87,-11088.350000000002,open,
1216,Unknown,Main Station,,,17777.62,5582.47,-12195.149999999998,open,
1217,Unknown,Main Station,,2026-01-20T00:00:00,17757.97,5632.87,-12125.100000000002,closed,Closing Shift
1218,Unknown,Main Station,,2026-01-20T00:00:00,17753.97,5645.87,-12108.100000000002,closed,Closing Shift
1219,Unknown,Main Station,,2026-01-20T00:00:00,17723.97,5680.87,-12043.100000000002,closed,Closing Shift
1220,Unknown,Main Station,,,17723.97,5680.87,-12043.100000000002,open,Closing Day
1221,Unknown,Main Station,2026-01-21T00:00:00,,17723.97,5680.87,-12043.100000000002,open,Opening Day
1222,Unknown,Main Station,,2026-01-21T00:00:00,17719.25,5687.09,-12032.16,closed,Closing Shift
1223,Unknown,Main Station,,2026-01-21T00:00:00,17687.87,5721.98,-11965.89,closed,Closing Shift
1224,Unknown,Main Station,,2026-01-21T00:00:00,17676.57,5759.76,-11916.81,closed,Closing Shift
1225,Unknown,Main Station,,,17676.57,5759.76,-11916.81,open,Closing Day
1226,Unknown,Main Station,2026-01-22T00:00:00,,17676.57,5759.76,-11916.81,open,Opening Day
1227,Unknown,Main Station,,2026-01-22T00:00:00,17657.46,5778.87,-11878.59,closed,Closing Shift
1228,Unknown,Main Station,,2026-01-22T00:00:00,17637.86,5829.87,-11807.990000000002,closed,Closing Shift
1229,Unknown,Main Station,,2026-01-22T00:00:00,17601.66,5895.07,-11706.59,closed,Closing Shift
1230,Unknown,Main Station,,2026-01-22T00:00:00,17593.66,5910.07,-11683.59,closed,Closing Shift
1231,Unknown,Main Station,,2026-01-22T00:00:00,17592.16,5913.07,-11679.09,closed,Closing Shift
1232,Unknown,Main Station,,2026-01-22T00:00:00,17589.66,5923.07,-11666.59,closed,Closing Shift
1233,Unknown,Main Station,,,17589.66,5923.07,-11666.59,open,Closing Day
1234,Unknown,Main Station,2026-01-23T00:00:00,,17589.66,5923.07,-11666.59,open,Opening Day
1235,Unknown,Main Station,,2026-01-23T00:00:00,17549.66,5993.07,-11556.59,closed,Closing Shift
1236,Unknown,Main Station,,2026-01-23T00:00:00,17546.42,5997.1,-11549.319999999998,closed,Closing Shift
1237,Unknown,Main Station,,2026-01-23T00:00:00,17526.42,6032.1,-11494.319999999998,closed,Closing Shift
1238,Unknown,Main Station,,2026-01-23T00:00:00,17503.67,6078.5,-11425.169999999998,closed,Closing Shift
1239,Unknown,Main Station,,2026-01-23T00:00:00,17496.77,6086.9,-11409.87,closed,Closing Shift
1240,Unknown,Main Station,,2026-01-23T00:00:00,17489.02,6103.9,-11385.12,closed,Closing Shift
1241,Unknown,Main Station,,,17489.02,6103.9,-11385.12,open,Closing Day
1242,Unknown,Main Station,2026-01-24T00:00:00,,17489.02,6103.9,-11385.12,open,Opening Day
1243,Unknown,Main Station,,2026-01-24T00:00:00,17463.08,6130.13,-11332.95,closed,Closing Shift
1244,Unknown,Main Station,,2026-01-24T00:00:00,17460.58,6132.93,-11327.650000000001,closed,Closing Shift
1245,Unknown,Main Station,,,17476.12,6117.39,-11358.73,open,
1246,Unknown,Main Station,,,17544.12,6049.39,-11494.73,open,
1247,Unknown,Main Station,,,17613.12,5980.39,-11632.73,open,
1248,Unknown,Main Station,,2026-01-24T00:00:00,17571.75,6029.39,-11542.36,closed,Closing Shift
1249,Unknown,Main Station,,2026-01-24T00:00:00,17551.25,6069.99,-11481.26,closed,Closing Shift
1250,Unknown,Main Station,,2026-01-24T00:00:00,17539.75,6111.99,-11427.76,closed,Closing Shift
1251,Unknown,Main Station,,,17539.75,6111.99,-11427.76,open,Closing Day
1252,Unknown,Main Station,2026-01-26T00:00:00,,17539.75,6111.99,-11427.76,open,Opening Day
1253,Unknown,Main Station,,2026-01-26T00:00:00,17532.3,6126.15,-11406.15,closed,Closing Shift
1254,Unknown,Main Station,,2026-01-26T00:00:00,17525.2,6139.75,-11385.45,closed,Closing Shift
1255,Unknown,Main Station,,2026-01-26T00:00:00,17520.98,6144.76,-11376.22,closed,Closing Shift
1256,Unknown,Main Station,,2026-01-26T00:00:00,17518.68,6147.56,-11371.119999999999,closed,Closing Shift
1257,Unknown,Main Station,,2026-01-26T00:00:00,17496.18,6201.56,-11294.619999999999,closed,Closing Shift
1258,Unknown,Main Station,,,17496.18,6201.56,-11294.619999999999,open,Closing Day
1259,Unknown,Main Station,2026-01-27T00:00:00,,17496.18,6201.56,-11294.619999999999,open,Opening Day
1260,Unknown,Main Station,,2026-01-27T00:00:00,17489.51,6208.22,-11281.289999999997,closed,Closing Shift
1261,Unknown,Main Station,,2026-01-27T00:00:00,17484.51,6218.22,-11266.289999999997,closed,Closing Shift
1264,Unknown,Main Station,,2026-01-27T00:00:00,17441.51,6283.22,-11158.289999999997,closed,Closing Shift
1265,Unknown,Main Station,,2026-01-27T00:00:00,17428.86,6318.02,-11110.84,closed,Closing Shift
1266,Unknown,Main Station,,2026-01-27T00:00:00,17423.26,6330.62,-11092.64,closed,Closing Shift
1267,Unknown,Main Station,,2026-01-27T00:00:00,17416.86,6355.42,-11061.44,closed,Closing Shift
1268,Unknown,Main Station,,,17416.86,6355.42,-11061.44,open,Closing Day
1269,Unknown,Main Station,2026-01-28T00:00:00,,17416.86,6355.42,-11061.44,open,Opening Day
1270,Unknown,Main Station,,2026-01-28T00:00:00,17410.36,6378.42,-11031.94,closed,Closing Shift
1271,Unknown,Main Station,,2026-01-28T00:00:00,17406.77,6387.45,-11019.32,closed,Closing Shift
1272,Unknown,Main Station,,2026-01-28T00:00:00,17404.47,6390.25,-11014.220000000001,closed,Closing Shift
1273,Unknown,Main Station,,2026-01-28T00:00:00,17388.1,6420.85,-10967.249999999998,closed,Closing Shift
1274,Unknown,Main Station,,2026-01-28T00:00:00,17334.58,6506.12,-10828.460000000003,closed,Closing Shift
1275,Unknown,Main Station,,,17334.58,6506.12,-10828.460000000003,open,Closing Day
1276,Unknown,Main Station,2026-01-29T00:00:00,,17334.58,6506.12,-10828.460000000003,open,Opening Day
1277,Unknown,Main Station,,2026-01-29T00:00:00,17311.86,6540.24,-10771.62,closed,Closing Shift
1278,Unknown,Main Station,,2026-01-29T00:00:00,17309.56,6543.04,-10766.52,closed,Closing Shift
1279,Unknown,Main Station,,,17325.1,6527.5,-10797.599999999999,open,
1280,Unknown,Main Station,,,17361.1,6491.5,-10869.599999999999,open,
1281,Unknown,Main Station,,2026-01-29T00:00:00,17322.9,6551.5,-10771.400000000001,closed,Closing Shift
1282,Unknown,Main Station,,2026-01-29T00:00:00,17314.45,6579.3,-10735.150000000001,closed,Closing Shift
1283,Unknown,Main Station,,2026-01-29T00:00:00,17306.68,6594.3,-10712.380000000001,closed,Closing Shift
1284,Unknown,Main Station,,2026-01-29T00:00:00,17301.43,6614.3,-10687.130000000001,closed,Closing Shift
1285,Unknown,Main Station,,2026-01-29T00:00:00,17274.08,6664.3,-10609.780000000002,closed,Closing Shift
1286,Unknown,Main Station,,,17274.08,6664.3,-10609.780000000002,open,Closing Day
1287,Unknown,Main Station,2026-01-30T00:00:00,,17274.08,6664.3,-10609.780000000002,open,Opening Day
1288,Unknown,Main Station,,2026-01-30T00:00:00,16932.51,7087.76,-9844.749999999998,closed,Closing Shift
1289,Unknown,Main Station,,2026-01-30T00:00:00,16930.21,7090.56,-9839.649999999998,closed,Closing Shift
1290,Unknown,Main Station,,2026-01-30T00:00:00,16928.31,7100.56,-9827.75,closed,Closing Shift
1291,Unknown,Main Station,,2026-01-30T00:00:00,16718.44,7348.58,-9369.859999999999,closed,Closing Shift
1292,Unknown,Main Station,,,16718.44,7348.58,-9369.859999999999,open,Closing Day
1293,Unknown,Main Station,2026-01-31T00:00:00,,16718.44,7348.58,-9369.859999999999,open,Opening Day
1294,Unknown,Main Station,,2026-01-31T00:00:00,16715.14,7363.58,-9351.56,closed,Closing Shift
1295,Unknown,Main Station,,2026-01-31T00:00:00,16710.96,7368.84,-9342.119999999999,closed,Closing Shift
1296,Unknown,Main Station,,2026-01-31T00:00:00,16700.48,7388.66,-9311.82,closed,Closing Shift
1297,Unknown,Main Station,,2026-01-31T00:00:00,16696.04,7401.46,-9294.580000000002,closed,Closing Shift
1298,Unknown,Main Station,,,16846.04,7251.47,-9594.57,open,
1299,Unknown,Main Station,,2026-01-31T00:00:00,16815.48,7282.02,-9533.46,closed,Closing Shift
1300,Unknown,Main Station,,2026-01-31T00:00:00,16810.88,7287.62,-9523.260000000002,closed,Closing Shift
1301,Unknown,Main Station,,,16810.88,7287.62,-9523.260000000002,open,Closing Day
1302,Unknown,Main Station,2026-02-02T00:00:00,,16810.88,7287.62,-9523.260000000002,open,Opening Day
1303,Unknown,Main Station,,2026-02-02T00:00:00,16807.63,7300.62,-9507.010000000002,closed,Closing Shift
1304,Unknown,Main Station,,2026-02-02T00:00:00,16793.89,7340.26,-9453.63,closed,Closing Shift
1305,Unknown,Main Station,,2026-02-02T00:00:00,16779.39,7367.26,-9412.13,closed,Closing Shift
1306,Unknown,Main Station,,2026-02-02T00:00:00,16765.39,7421.26,-9344.13,closed,Closing Shift
1307,Unknown,Main Station,,,16765.39,7421.26,-9344.13,open,Closing Day
1308,Unknown,Main Station,2026-02-03T00:00:00,,16765.39,7421.26,-9344.13,open,Opening Day
1309,Unknown,Main Station,,2026-02-03T00:00:00,16756.49,7441.26,-9315.230000000001,closed,Closing Shift
1310,Unknown,Main Station,,2026-02-03T00:00:00,16742.19,7464.06,-9278.129999999997,closed,Closing Shift
1311,Unknown,Main Station,,,16757.73,7448.52,-9309.21,open,
1312,Unknown,Main Station,,2026-02-03T00:00:00,16745.87,7480.64,-9265.23,closed,Closing Shift
1313,Unknown,Main Station,,2026-02-03T00:00:00,16732.27,7501.24,-9231.03,closed,Closing Shift
1314,Unknown,Main Station,,2026-02-03T00:00:00,16670.77,7569.04,-9101.73,closed,Closing Shift
1315,Unknown,Main Station,,2026-02-03T00:00:00,16668.47,7571.84,-9096.630000000001,closed,Closing Shift
1316,Unknown,Main Station,,,16668.47,7571.84,-9096.630000000001,open,Closing Day
1317,Unknown,Main Station,2026-02-04T00:00:00,,16668.47,7571.84,-9096.630000000001,open,Opening Day
1318,Unknown,Main Station,,2026-02-04T00:00:00,16580.9,7677.41,-8903.490000000002,closed,Closing Shift
1319,Unknown,Main Station,,2026-02-04T00:00:00,16569.9,7714.41,-8855.490000000002,closed,Closing Shift
1320,Unknown,Main Station,,2026-02-04T00:00:00,16529.1,7795.21,-8733.89,closed,Closing Shift
1321,Unknown,Main Station,,2026-02-04T00:00:00,16524.6,7810.21,-8714.39,closed,Closing Shift
1322,Unknown,Main Station,,2026-02-04T00:00:00,16523.0,7820.21,-8702.79,closed,Closing Shift
1323,Unknown,Main Station,,,16523.0,7820.21,-8702.79,open,Closing Day
1324,Unknown,Main Station,2026-02-05T00:00:00,,16523.0,7820.21,-8702.79,open,Opening Day
1325,Unknown,Main Station,,2026-02-05T00:00:00,16502.25,7880.21,-8622.04,closed,Closing Shift
1326,Unknown,Main Station,,2026-02-05T00:00:00,16465.2,7940.51,-8524.69,closed,Closing Shift
1327,Unknown,Main Station,,2026-02-05T00:00:00,16459.1,7951.11,-8507.989999999998,closed,Closing Shift
1328,Unknown,Main Station,,2026-02-05T00:00:00,16455.6,7963.11,-8492.489999999998,closed,Closing Shift
1329,Unknown,Main Station,,,16649.2,7769.51,-8879.69,open,
1330,Unknown,Main Station,,2026-02-05T00:00:00,16639.95,7795.11,-8844.84,closed,Closing Shift
1331,Unknown,Main Station,,2026-02-05T00:00:00,16629.01,7823.34,-8805.669999999998,closed,Closing Shift
1332,Unknown,Main Station,,,16629.01,7823.34,-8805.669999999998,open,Closing Day
1333,Unknown,Main Station,,,16629.01,5683.58,-10945.429999999998,open,Closing Month
1334,Unknown,Main Station,2026-02-06T00:00:00,,16630.81,5683.58,-10947.230000000001,open,Opening Month
1335,Unknown,Main Station,2026-02-06T00:00:00,,16630.81,5683.58,-10947.230000000001,open,Opening Day
1336,Unknown,Main Station,,2026-02-06T00:00:00,16628.31,5686.38,-10941.93,closed,Closing Shift
1337,Unknown,Main Station,,2026-02-06T00:00:00,16623.71,5691.98,-10931.73,closed,Closing Shift
1338,Unknown,Main Station,,2026-02-06T00:00:00,16622.21,5696.98,-10925.23,closed,Closing Shift
1339,Unknown,Main Station,,2026-02-06T00:00:00,16614.97,5714.01,-10900.960000000001,closed,Closing Shift
1340,Unknown,Main Station,,2026-02-06T00:00:00,16612.67,5716.81,-10895.859999999997,closed,Closing Shift
1341,Unknown,Main Station,,,16612.67,5716.81,-10895.859999999997,open,Closing Day
1342,Unknown,Main Station,2026-02-07T00:00:00,,16612.67,5716.81,-10895.859999999997,open,Opening Day
1343,Unknown,Main Station,,,17220.67,5108.81,-12111.859999999997,open,
1344,Unknown,Main Station,,2026-02-07T00:00:00,17216.92,5120.81,-12096.109999999997,closed,Closing Shift
1345,Unknown,Main Station,,2026-02-07T00:00:00,17211.52,5140.61,-12070.91,closed,Closing Shift
1346,Unknown,Main Station,,2026-02-07T00:00:00,17201.62,5159.01,-12042.609999999999,closed,Closing Shift
1347,Unknown,Main Station,,2026-02-07T00:00:00,17193.97,5172.41,-12021.560000000001,closed,Closing Shift
1348,Unknown,Main Station,,2026-02-07T00:00:00,17190.67,5180.21,-12010.46,closed,Closing Shift
1349,Unknown,Main Station,,2026-02-07T00:00:00,17186.92,5190.21,-11996.71,closed,Closing Shift
1350,Unknown,Main Station,,2026-02-07T00:00:00,17174.07,5233.81,-11940.259999999998,closed,Closing Shift
1351,Unknown,Main Station,,,17174.07,5233.81,-11940.259999999998,open,Closing Day
1352,Unknown,Main Station,2026-02-09T00:00:00,,17174.07,5233.81,-11940.259999999998,open,Opening Day
1353,Unknown,Main Station,,2026-02-09T00:00:00,17170.77,5241.61,-11929.16,closed,Closing Shift
1354,Unknown,Main Station,,2026-02-09T00:00:00,17104.77,5316.61,-11788.16,closed,Closing Shift
1355,Unknown,Main Station,,2026-02-09T00:00:00,17091.97,5349.41,-11742.560000000001,closed,Closing Shift
1356,Unknown,Main Station,,2026-02-09T00:00:00,17089.22,5364.41,-11724.810000000001,closed,Closing Shift
